"Predictor","Predictor_Value","PDP_Value"
"Mean_SHDI",0.806464646464647,0.979714450025622
"Mean_SHDI",0.818787878787879,0.982253009452158
"Mean_SHDI",0.831111111111111,0.982166027432883
"Mean_SHDI",0.843434343434343,0.977488347291461
"Mean_SHDI",0.855757575757576,0.977150630723324
"Mean_SHDI",0.868080808080808,0.977147304754848
"Mean_SHDI",0.880404040404041,0.976262159247125
"Mean_SHDI",0.892727272727273,0.976225879251429
"Mean_SHDI",0.905050505050505,0.866493805743877
"Mean_SHDI",0.917373737373737,0.852906018815299
"Mean_SHDI",0.92969696969697,0.783933907466567
"Mean_SHDI",0.942020202020202,0.683003832092244
"Mean_SHDI",0.954343434343434,0.676939278831617
"Mean_SHDI",0.966666666666667,0.649829623951399
"Mean_SHDI",0.978989898989899,0.640079307977327
"Mean_SHDI",0.991313131313131,0.598150301487205
"Mean_SHDI",1.00363636363636,0.491689521790019
"Mean_SHDI",1.0159595959596,0.372597515526894
"Mean_SHDI",1.02828282828283,0.359867596933685
"Mean_SHDI",1.04060606060606,0.346318601659602
"Mean_SHDI",1.05292929292929,0.329213539907745
"Mean_SHDI",1.06525252525253,0.324842788719817
"Mean_SHDI",1.07757575757576,0.314376607333813
"Mean_SHDI",1.08989898989899,0.296858802607864
"Mean_SHDI",1.10222222222222,0.258138601395815
"Mean_SHDI",1.11454545454545,0.245324169529205
"Mean_SHDI",1.12686868686869,0.245314413700385
"Mean_SHDI",1.13919191919192,0.245527235791909
"Mean_SHDI",1.15151515151515,0.240967854659095
"Mean_SHDI",1.16383838383838,0.239241740526358
"Mean_SHDI",1.17616161616162,0.224495736623566
"Mean_SHDI",1.18848484848485,0.223873474040872
"Mean_SHDI",1.20080808080808,0.216581285568335
"Mean_SHDI",1.21313131313131,0.201835222088225
"Mean_SHDI",1.22545454545455,0.194737983375569
"Mean_SHDI",1.23777777777778,0.19177938961796
"Mean_SHDI",1.25010101010101,0.191998574739625
"Mean_SHDI",1.26242424242424,0.19508358577871
"Mean_SHDI",1.27474747474747,0.211654461765097
"Mean_SHDI",1.28707070707071,0.221597494299453
"Mean_SHDI",1.29939393939394,0.216027477495473
"Mean_SHDI",1.31171717171717,0.219375437253662
"Mean_SHDI",1.3240404040404,0.224723688892792
"Mean_SHDI",1.33636363636364,0.218178753796226
"Mean_SHDI",1.34868686868687,0.21904863883325
"Mean_SHDI",1.3610101010101,0.220113733913966
"Mean_SHDI",1.37333333333333,0.215800295975411
"Mean_SHDI",1.38565656565657,0.216946333230617
"Mean_SHDI",1.3979797979798,0.21427625355272
"Mean_SHDI",1.41030303030303,0.215103560753599
"Mean_SHDI",1.42262626262626,0.209224830180582
"Mean_SHDI",1.43494949494949,0.20580923333061
"Mean_SHDI",1.44727272727273,0.185131475301786
"Mean_SHDI",1.45959595959596,0.18217229837722
"Mean_SHDI",1.47191919191919,0.171292925762565
"Mean_SHDI",1.48424242424242,0.17129351592337
"Mean_SHDI",1.49656565656566,0.170591702123839
"Mean_SHDI",1.50888888888889,0.170417908571398
"Mean_SHDI",1.52121212121212,0.155762064792372
"Mean_SHDI",1.53353535353535,0.119024413206764
"Mean_SHDI",1.54585858585859,0.143403145246865
"Mean_SHDI",1.55818181818182,0.134017263072845
"Mean_SHDI",1.57050505050505,0.127494670419921
"Mean_SHDI",1.58282828282828,0.125457386119468
"Mean_SHDI",1.59515151515152,0.12078297552076
"Mean_SHDI",1.60747474747475,0.114732822140809
"Mean_SHDI",1.61979797979798,0.107894826049601
"Mean_SHDI",1.63212121212121,0.0803777071341165
"Mean_SHDI",1.64444444444444,0.0779145459968785
"Mean_SHDI",1.65676767676768,0.0637535293081798
"Mean_SHDI",1.66909090909091,0.0575502925736216
"Mean_SHDI",1.68141414141414,0.0342597211019906
"Mean_SHDI",1.69373737373737,0.0143638433901474
"Mean_SHDI",1.70606060606061,0.000192654176792822
"Mean_SHDI",1.71838383838384,0.000233381748704326
"Mean_SHDI",1.73070707070707,0
"Mean_SHDI",1.7430303030303,0
"Mean_SHDI",1.75535353535354,0
"Mean_SHDI",1.76767676767677,0
"Mean_SHDI",1.78,0
"SD_SHDI",0.15,0.99699556730971
"SD_SHDI",0.164646464646465,0.99699556730971
"SD_SHDI",0.179292929292929,0.99699556730971
"SD_SHDI",0.193939393939394,0.99699556730971
"SD_SHDI",0.208585858585859,0.99699556730971
"SD_SHDI",0.223232323232323,0.99699556730971
"SD_SHDI",0.237878787878788,0.99699556730971
"SD_SHDI",0.252525252525253,0.99699556730971
"SD_SHDI",0.267171717171717,0.99699556730971
"SD_SHDI",0.281818181818182,0.99699556730971
"SD_SHDI",0.296464646464646,0.99699556730971
"SD_SHDI",0.311111111111111,0.997327074632684
"SD_SHDI",0.325757575757576,0.997327074632684
"SD_SHDI",0.34040404040404,0.997327074632684
"SD_SHDI",0.355050505050505,0.997327074632684
"SD_SHDI",0.36969696969697,0.997327074632684
"SD_SHDI",0.384343434343434,0.997327074632684
"SD_SHDI",0.398989898989899,0.997327074632684
"SD_SHDI",0.413636363636364,0.997327074632684
"SD_SHDI",0.428282828282828,0.996773953090162
"SD_SHDI",0.442929292929293,0.997979553630195
"SD_SHDI",0.457575757575758,0.997979553630195
"SD_SHDI",0.472222222222222,1
"SD_SHDI",0.486868686868687,0.919335346968524
"SD_SHDI",0.501515151515152,0.919667479614389
"SD_SHDI",0.516161616161616,0.904965451697813
"SD_SHDI",0.530808080808081,0.904870052423855
"SD_SHDI",0.545454545454546,0.909493119047806
"SD_SHDI",0.56010101010101,0.870742453868507
"SD_SHDI",0.574747474747475,0.758179989807161
"SD_SHDI",0.589393939393939,0.740494089255103
"SD_SHDI",0.604040404040404,0.660900095889861
"SD_SHDI",0.618686868686869,0.5940387282259
"SD_SHDI",0.633333333333333,0.54277592356937
"SD_SHDI",0.647979797979798,0.535884072268782
"SD_SHDI",0.662626262626263,0.532056275959343
"SD_SHDI",0.677272727272727,0.52671645445309
"SD_SHDI",0.691919191919192,0.525247050791786
"SD_SHDI",0.706565656565657,0.508062698875991
"SD_SHDI",0.721212121212121,0.509878197294518
"SD_SHDI",0.735858585858586,0.523843580009713
"SD_SHDI",0.750505050505051,0.510087470306545
"SD_SHDI",0.765151515151515,0.322617127072924
"SD_SHDI",0.77979797979798,0.318069696009289
"SD_SHDI",0.794444444444445,0.266894882663938
"SD_SHDI",0.809090909090909,0.24097864054555
"SD_SHDI",0.823737373737374,0.163816353025714
"SD_SHDI",0.838383838383839,0.0929782417367104
"SD_SHDI",0.853030303030303,0.0698968032766736
"SD_SHDI",0.867676767676768,0.0163519321972883
"SD_SHDI",0.882323232323233,0.0164977491904872
"SD_SHDI",0.896969696969697,0.0166035471252192
"SD_SHDI",0.911616161616162,0.0240713520818428
"SD_SHDI",0.926262626262626,0.0135756147692509
"SD_SHDI",0.940909090909091,0.0134924641279987
"SD_SHDI",0.955555555555556,0.0384603934887686
"SD_SHDI",0.97020202020202,0
"SD_SHDI",0.984848484848485,0.016999608757819
"SD_SHDI",0.99949494949495,0.0401448418948857
"SD_SHDI",1.01414141414141,0.0407933639473408
"SD_SHDI",1.02878787878788,0.0232575366052221
"SD_SHDI",1.04343434343434,0.0102383207411754
"SD_SHDI",1.05808080808081,0.00969619491960998
"SD_SHDI",1.07272727272727,0.0129780951364333
"SD_SHDI",1.08737373737374,0.0152661258163797
"SD_SHDI",1.1020202020202,0.0161872427959828
"SD_SHDI",1.11666666666667,0.0126981407792771
"SD_SHDI",1.13131313131313,0.0204239273556294
"SD_SHDI",1.1459595959596,0.0321901163999804
"SD_SHDI",1.16060606060606,0.0300048275322948
"SD_SHDI",1.17525252525253,0.0423462571964914
"SD_SHDI",1.18989898989899,0.0398113006863338
"SD_SHDI",1.20454545454545,0.0385338518723548
"SD_SHDI",1.21919191919192,0.033930529639583
"SD_SHDI",1.23383838383838,0.0360118864061992
"SD_SHDI",1.24848484848485,0.0528335977632281
"SD_SHDI",1.26313131313131,0.0518516584297081
"SD_SHDI",1.27777777777778,0.0534000860049073
"SD_SHDI",1.29242424242424,0.0513904257340495
"SD_SHDI",1.30707070707071,0.0488867029035657
"SD_SHDI",1.32171717171717,0.0506557253865687
"SD_SHDI",1.33636363636364,0.0453951549671328
"SD_SHDI",1.3510101010101,0.0442657326645293
"SD_SHDI",1.36565656565657,0.0569657718248966
"SD_SHDI",1.38030303030303,0.057208386849309
"SD_SHDI",1.3949494949495,0.0554428732278411
"SD_SHDI",1.40959595959596,0.0576072910684473
"SD_SHDI",1.42424242424242,0.0520215584706045
"SD_SHDI",1.43888888888889,0.0400838048926479
"SD_SHDI",1.45353535353535,0.0342201237253073
"SD_SHDI",1.46818181818182,0.0241844264300005
"SD_SHDI",1.48282828282828,0.0259611433344723
"SD_SHDI",1.49747474747475,0.0257237636280295
"SD_SHDI",1.51212121212121,0.0275400295070173
"SD_SHDI",1.52676767676768,0.0263151838288715
"SD_SHDI",1.54141414141414,0.0262370930789892
"SD_SHDI",1.55606060606061,0.0260561151245496
"SD_SHDI",1.57070707070707,0.0260561151245496
"SD_SHDI",1.58535353535354,0.0260561151245496
"SD_SHDI",1.6,0.0260561151245496
"Mean_Elev",204.43,0.00902827904531737
"Mean_Elev",209.305151515152,0
"Mean_Elev",214.180303030303,0.00745951998260993
"Mean_Elev",219.055454545455,0.00884257400767026
"Mean_Elev",223.930606060606,0.00938391550312213
"Mean_Elev",228.805757575758,0.0098329699561769
"Mean_Elev",233.680909090909,0.0102232468281037
"Mean_Elev",238.556060606061,0.0109523055602687
"Mean_Elev",243.431212121212,0.0104828057256268
"Mean_Elev",248.306363636364,0.0117534805171044
"Mean_Elev",253.181515151515,0.0187693199457143
"Mean_Elev",258.056666666667,0.0193104873620158
"Mean_Elev",262.931818181818,0.0287115116847598
"Mean_Elev",267.80696969697,0.033150171721457
"Mean_Elev",272.682121212121,0.0338066864893628
"Mean_Elev",277.557272727273,0.0340762539720061
"Mean_Elev",282.432424242424,0.0341845470182371
"Mean_Elev",287.307575757576,0.034835467968666
"Mean_Elev",292.182727272727,0.0346766929799578
"Mean_Elev",297.057878787879,0.0379564724773375
"Mean_Elev",301.93303030303,0.0401298146157137
"Mean_Elev",306.808181818182,0.0429317031422616
"Mean_Elev",311.683333333333,0.0477266715454364
"Mean_Elev",316.558484848485,0.0455272466938285
"Mean_Elev",321.433636363636,0.0445472959098962
"Mean_Elev",326.308787878788,0.0446028886445777
"Mean_Elev",331.183939393939,0.0464956972237058
"Mean_Elev",336.059090909091,0.0526468745870544
"Mean_Elev",340.934242424242,0.0681331101823879
"Mean_Elev",345.809393939394,0.0729788046409689
"Mean_Elev",350.684545454546,0.0857426058906404
"Mean_Elev",355.559696969697,0.0979257703039568
"Mean_Elev",360.434848484849,0.100827578420279
"Mean_Elev",365.31,0.0965044987954682
"Mean_Elev",370.185151515152,0.0976667161438618
"Mean_Elev",375.060303030303,0.120617648414275
"Mean_Elev",379.935454545455,0.123970112448926
"Mean_Elev",384.810606060606,0.132585297415126
"Mean_Elev",389.685757575758,0.139333953620924
"Mean_Elev",394.560909090909,0.144913547499257
"Mean_Elev",399.436060606061,0.146389255471825
"Mean_Elev",404.311212121212,0.150051980354758
"Mean_Elev",409.186363636364,0.146421996774307
"Mean_Elev",414.061515151515,0.168920676333778
"Mean_Elev",418.936666666667,0.172882097224854
"Mean_Elev",423.811818181818,0.172755494215115
"Mean_Elev",428.68696969697,0.166710425911184
"Mean_Elev",433.562121212121,0.178634352987041
"Mean_Elev",438.437272727273,0.211847913264176
"Mean_Elev",443.312424242424,0.236328015923253
"Mean_Elev",448.187575757576,0.237329716166021
"Mean_Elev",453.062727272727,0.298302869703256
"Mean_Elev",457.937878787879,0.420079626426692
"Mean_Elev",462.81303030303,0.445100723916824
"Mean_Elev",467.688181818182,0.451331227434599
"Mean_Elev",472.563333333333,0.962163623332928
"Mean_Elev",477.438484848485,0.995239701945194
"Mean_Elev",482.313636363636,1
"Mean_Elev",487.188787878788,0.928210454215093
"Mean_Elev",492.063939393939,0.905916798289207
"Mean_Elev",496.939090909091,0.915812352945825
"Mean_Elev",501.814242424242,0.919965061549522
"Mean_Elev",506.689393939394,0.92061624249544
"Mean_Elev",511.564545454546,0.921280037889582
"Mean_Elev",516.439696969697,0.921262319961421
"Mean_Elev",521.314848484849,0.920966288707659
"Mean_Elev",526.19,0.920918871110847
"Mean_Elev",531.065151515152,0.920201819627872
"Mean_Elev",535.940303030303,0.919937946166606
"Mean_Elev",540.815454545455,0.920016979583205
"Mean_Elev",545.690606060606,0.919280163265007
"Mean_Elev",550.565757575758,0.919342740776737
"Mean_Elev",555.440909090909,0.919385487238469
"Mean_Elev",560.316060606061,0.919241789606814
"Mean_Elev",565.191212121212,0.919241789606814
"Mean_Elev",570.066363636364,0.920268297599845
"Mean_Elev",574.941515151515,0.920376757334332
"Mean_Elev",579.816666666667,0.92268363948826
"Mean_Elev",584.691818181818,0.923256378592399
"Mean_Elev",589.56696969697,0.925198865157678
"Mean_Elev",594.442121212121,0.925261361931188
"Mean_Elev",599.317272727273,0.925350997001634
"Mean_Elev",604.192424242424,0.927247468128342
"Mean_Elev",609.067575757576,0.929697555240052
"Mean_Elev",613.942727272727,0.931919163849782
"Mean_Elev",618.817878787879,0.93278133656523
"Mean_Elev",623.69303030303,0.933171049437785
"Mean_Elev",628.568181818182,0.937755860186649
"Mean_Elev",633.443333333333,0.937764764641796
"Mean_Elev",638.318484848485,0.938218060131549
"Mean_Elev",643.193636363636,0.940574561414052
"Mean_Elev",648.068787878788,0.940574561414052
"Mean_Elev",652.943939393939,0.940606486932532
"Mean_Elev",657.819090909091,0.940557527222246
"Mean_Elev",662.694242424242,0.941715591022809
"Mean_Elev",667.569393939394,0.941715591022809
"Mean_Elev",672.444545454546,0.943207708364573
"Mean_Elev",677.319696969697,0.943207708364573
"Mean_Elev",682.194848484849,0.951490210890333
"Mean_Elev",687.07,0.951490210890333
"Mean_Slope",4.06,0.0157402923033273
"Mean_Slope",4.44050505050505,0.0157700441892143
"Mean_Slope",4.8210101010101,0.015791688500048
"Mean_Slope",5.20151515151515,0.0164817678508384
"Mean_Slope",5.5820202020202,0.0186556517679137
"Mean_Slope",5.96252525252525,0.0182612387001951
"Mean_Slope",6.3430303030303,0.0167905879587987
"Mean_Slope",6.72353535353535,0.0100075985635821
"Mean_Slope",7.1040404040404,0.00878491989268281
"Mean_Slope",7.48454545454545,0.000916962743739706
"Mean_Slope",7.8650505050505,0
"Mean_Slope",8.24555555555555,0.00132292443150582
"Mean_Slope",8.62606060606061,0.000640087625564864
"Mean_Slope",9.00656565656566,0.00212762842736542
"Mean_Slope",9.38707070707071,0.00918456427161978
"Mean_Slope",9.76757575757576,0.00693894884487377
"Mean_Slope",10.1480808080808,0.00168933328400072
"Mean_Slope",10.5285858585859,0.0296058855737066
"Mean_Slope",10.9090909090909,0.0697317542952461
"Mean_Slope",11.289595959596,0.0771194897442002
"Mean_Slope",11.670101010101,0.0787398296659091
"Mean_Slope",12.0506060606061,0.0840224460285352
"Mean_Slope",12.4311111111111,0.0995438338763283
"Mean_Slope",12.8116161616162,0.0983771683398264
"Mean_Slope",13.1921212121212,0.0970049534733299
"Mean_Slope",13.5726262626263,0.105278485097044
"Mean_Slope",13.9531313131313,0.109735659407733
"Mean_Slope",14.3336363636364,0.148820608625868
"Mean_Slope",14.7141414141414,0.151667783925566
"Mean_Slope",15.0946464646465,0.167426070582665
"Mean_Slope",15.4751515151515,0.175937646037218
"Mean_Slope",15.8556565656566,0.183231384909873
"Mean_Slope",16.2361616161616,0.172721776664101
"Mean_Slope",16.6166666666667,0.178909588263141
"Mean_Slope",16.9971717171717,0.195098264592891
"Mean_Slope",17.3776767676768,0.183635087733008
"Mean_Slope",17.7581818181818,0.182380028496113
"Mean_Slope",18.1386868686869,0.190573199369526
"Mean_Slope",18.5191919191919,0.198515477611114
"Mean_Slope",18.899696969697,0.294588361100578
"Mean_Slope",19.280202020202,0.34325379741291
"Mean_Slope",19.6607070707071,0.383793480698529
"Mean_Slope",20.0412121212121,0.388940354427496
"Mean_Slope",20.4217171717172,0.410737570289659
"Mean_Slope",20.8022222222222,0.419337043851676
"Mean_Slope",21.1827272727273,0.447458879639171
"Mean_Slope",21.5632323232323,0.458539651147343
"Mean_Slope",21.9437373737374,0.463089615057777
"Mean_Slope",22.3242424242424,0.45998792177629
"Mean_Slope",22.7047474747475,0.464720582216497
"Mean_Slope",23.0852525252525,0.476891093173621
"Mean_Slope",23.4657575757576,0.477720721078227
"Mean_Slope",23.8462626262626,0.493232601607056
"Mean_Slope",24.2267676767677,0.492572380205564
"Mean_Slope",24.6072727272727,0.490898605480774
"Mean_Slope",24.9877777777778,0.489311172920068
"Mean_Slope",25.3682828282828,0.486708356538073
"Mean_Slope",25.7487878787879,0.483507378094353
"Mean_Slope",26.1292929292929,0.48818024392164
"Mean_Slope",26.509797979798,0.506274317207622
"Mean_Slope",26.890303030303,0.510092297784868
"Mean_Slope",27.2708080808081,0.510335754395347
"Mean_Slope",27.6513131313131,0.511702240868507
"Mean_Slope",28.0318181818182,0.509326901167971
"Mean_Slope",28.4123232323232,0.50751697090208
"Mean_Slope",28.7928282828283,0.507542681552189
"Mean_Slope",29.1733333333333,0.50874869659045
"Mean_Slope",29.5538383838384,0.509278668175963
"Mean_Slope",29.9343434343434,0.514239793788761
"Mean_Slope",30.3148484848485,0.655395491882116
"Mean_Slope",30.6953535353535,0.655013698800179
"Mean_Slope",31.0758585858586,0.656777359819083
"Mean_Slope",31.4563636363636,0.654074175208349
"Mean_Slope",31.8368686868687,0.686620980677676
"Mean_Slope",32.2173737373737,0.728748788642715
"Mean_Slope",32.5978787878788,0.974953075312695
"Mean_Slope",32.9783838383838,0.972816057377827
"Mean_Slope",33.3588888888889,0.992401770803442
"Mean_Slope",33.7393939393939,0.990470814952638
"Mean_Slope",34.119898989899,0.987295465584505
"Mean_Slope",34.500404040404,0.994523963876936
"Mean_Slope",34.8809090909091,0.99561713196097
"Mean_Slope",35.2614141414141,0.995184746112057
"Mean_Slope",35.6419191919192,0.99650832458156
"Mean_Slope",36.0224242424242,0.996465018656921
"Mean_Slope",36.4029292929293,0.997527072411818
"Mean_Slope",36.7834343434343,0.998840033004932
"Mean_Slope",37.1639393939394,0.998067649700185
"Mean_Slope",37.5444444444444,0.998067649700185
"Mean_Slope",37.9249494949495,0.997947207334024
"Mean_Slope",38.3054545454545,0.998321047882118
"Mean_Slope",38.6859595959596,0.998259291887966
"Mean_Slope",39.0664646464646,1
"Mean_Slope",39.4469696969697,0.992477968677147
"Mean_Slope",39.8274747474747,0.991354863551281
"Mean_Slope",40.2079797979798,0.991354863551281
"Mean_Slope",40.5884848484848,0.99075593727514
"Mean_Slope",40.9689898989899,0.986698844597896
"Mean_Slope",41.3494949494949,0.986698844597896
"Mean_Slope",41.73,0.986698844597896
"Mean_Aspect",86.13,1
"Mean_Aspect",87.9240404040404,1
"Mean_Aspect",89.7180808080808,0.99900164783609
"Mean_Aspect",91.5121212121212,0.99900164783609
"Mean_Aspect",93.3061616161616,0.99900164783609
"Mean_Aspect",95.100202020202,0.994640812359477
"Mean_Aspect",96.8942424242424,0.994571413829511
"Mean_Aspect",98.6882828282828,0.984775306660827
"Mean_Aspect",100.482323232323,0.984878359227736
"Mean_Aspect",102.276363636364,0.985090490959927
"Mean_Aspect",104.070404040404,0.985090490959927
"Mean_Aspect",105.864444444444,0.984890046685736
"Mean_Aspect",107.658484848485,0.984890046685736
"Mean_Aspect",109.452525252525,0.972205631370088
"Mean_Aspect",111.246565656566,0.972275729730611
"Mean_Aspect",113.040606060606,0.966005400240689
"Mean_Aspect",114.834646464646,0.964017933064878
"Mean_Aspect",116.628686868687,0.856247296586431
"Mean_Aspect",118.422727272727,0.663726981405767
"Mean_Aspect",120.216767676768,0.60861171516565
"Mean_Aspect",122.010808080808,0.578566947877011
"Mean_Aspect",123.804848484848,0.57452369728733
"Mean_Aspect",125.598888888889,0.555940782867869
"Mean_Aspect",127.392929292929,0.555351476000467
"Mean_Aspect",129.18696969697,0.54887534287749
"Mean_Aspect",130.98101010101,0.546692793438577
"Mean_Aspect",132.775050505051,0.544800445498687
"Mean_Aspect",134.569090909091,0.542579780378274
"Mean_Aspect",136.363131313131,0.505752843587545
"Mean_Aspect",138.157171717172,0.482959170664199
"Mean_Aspect",139.951212121212,0.478901892131033
"Mean_Aspect",141.745252525253,0.47594879121846
"Mean_Aspect",143.539292929293,0.476875938185513
"Mean_Aspect",145.333333333333,0.475936251134158
"Mean_Aspect",147.127373737374,0.472016032087017
"Mean_Aspect",148.921414141414,0.462471122911236
"Mean_Aspect",150.715454545455,0.446272788151829
"Mean_Aspect",152.509494949495,0.4371386339755
"Mean_Aspect",154.303535353535,0.432840772325407
"Mean_Aspect",156.097575757576,0.433316564995206
"Mean_Aspect",157.891616161616,0.428294196658329
"Mean_Aspect",159.685656565657,0.429469583881174
"Mean_Aspect",161.479696969697,0.43090646777246
"Mean_Aspect",163.273737373737,0.426083706097835
"Mean_Aspect",165.067777777778,0.419601831873883
"Mean_Aspect",166.861818181818,0.407540740189493
"Mean_Aspect",168.655858585859,0.392392639097192
"Mean_Aspect",170.449898989899,0.380315397096501
"Mean_Aspect",172.243939393939,0.378759068204368
"Mean_Aspect",174.03797979798,0.369414891362527
"Mean_Aspect",175.83202020202,0.31002937346903
"Mean_Aspect",177.626060606061,0.300355497272337
"Mean_Aspect",179.420101010101,0.294397998065143
"Mean_Aspect",181.214141414141,0.259536886567861
"Mean_Aspect",183.008181818182,0.23854942520053
"Mean_Aspect",184.802222222222,0.150541485703058
"Mean_Aspect",186.596262626263,0.123118887671577
