GRID_ID,Mean_Biomass,SD_Biomass,Mean_SWF,Mean_SHDI,SD_SHDI,Mean_Elev,Mean_Slope,Mean_Aspect,Mean_Temp,Mean_Rs,Mean_P,Mean_Soil_pote,SD_Rs,SD_P,SD_Temp,SD_Soil_pote,SD_Elev,SD_Aspect,SD_Slope,Mean_Bulk_Dens,SD_Bulk_Dens,Mean_Ca_Exg,SD_Ca_Exg,Mean_Clay,SD_Clay,Mean_Sand,SD_Sand,Mean_Silt,SD_Silt
AS-31,505.99,198.01,0.67,0.94,0.76,228.44,6.61,155.98,22.22,258.02,2.03,51.97,2.52,0.13,0.08,5.59,7.53,114.33,4.82,1.151,0.6263,17.545,16.562,26.924,30.104,24.998,26.296,39.948,34.088
AS-32,571.31,297.44,3.6,1.37,1.17,238.94,15.14,158.68,21.98,260.99,1.84,62.79,1.42,0.06,0.58,2.78,17.23,101.05,12.23,1.1568,0.6222,17.386,16.321,27.837,30.269,23.816,24.784,39.582,33.849
AT-20,561,264.32,1.42,1.16,0.95,342.37,15.45,197.36,19.84,268.77,2.35,31.99,1.84,0.12,0.33,1.9,22.26,123.94,10.52,1.1261,0.6149,14.54,13.468,26.854,28.89,21.072,20.895,42.134,33.354
AT-21,582.65,268.44,1.68,1.39,1.09,386.2,15.79,162.29,19.96,265.37,1.3,32.14,1.08,0.19,0.36,1.61,23.7,119.27,9.32,1.1173,0.6139,14.696,13.84,28.442,29.99,22.522,21.907,38.873,32.809
AT-22,521.1,266.02,1.48,1.44,1.27,381.48,15.93,228.96,19.91,259.72,2.8,33.86,0.81,0.11,0.19,5.9,21.54,95.17,10.36,1.127,0.6122,15.079,14.469,28.734,30.094,24.269,23.781,37.139,32.44
AT-23,520.61,246.68,2.09,1.34,1.15,351.28,18.4,195.26,0,0,0,35.94,0.19,0.03,0.27,9.88,23.05,94.11,11.67,1.1229,0.6117,15.074,14.342,29.088,29.948,23.278,22.789,37.582,32.302
AT-24,478.43,190.62,1.21,1.63,1.12,320.62,19.17,178.86,20.37,253.07,3.47,60.28,0.77,0.12,0.17,4.13,29.66,84.12,13.42,1.0965,0.616,15.258,13.686,26.021,28.052,20.101,20.049,43.734,33.709
AT-25,465.93,235.32,8.72,1.68,1.48,224.98,12.23,211.02,21.44,260.57,0.71,45.21,0.65,0.17,0.1,13.16,16.2,128.24,16.61,1.1575,0.6143,15.907,13.913,26.278,28.396,22.905,23.453,41.827,33.577
AT-26,465.34,229.97,5.62,1.11,0.97,243.13,6.51,231.62,20.78,266.94,1.69,35.11,0.96,0.05,0.2,3.72,16.18,76.16,4.13,1.1436,0.6134,16.284,14.342,27.353,29.617,22.312,22.823,41.286,33.778
AT-27,501.57,267.59,2.08,1.2,0.88,223.51,5.64,208.53,21.12,256.49,3.27,52.58,0.75,0.14,0.22,7.95,8.69,87.22,4.12,1.1508,0.6235,17.24,15.889,26.234,29.928,28.124,28.162,37.505,33.9
AT-28,502.7,265.46,3.03,1.39,1.11,214.86,6.29,187.82,20,273.92,0.72,55.11,0.37,0.03,0.22,3.34,4.3,110.7,5.46,1.1602,0.629,16.456,15.134,25.166,29.008,29.477,28.404,36.934,33.779
AT-29,492.7,239.76,2.48,1.08,0.9,216.97,4.99,183.9,21.49,266.31,2.18,56.92,0.64,0.04,0.06,1.73,2.39,107.34,4.07,1.1653,0.626,16.421,14.428,26.764,30.153,27.347,27.218,37.627,33.628
AT-30,483.95,245.96,1.06,1.1,0.7,218.97,4.06,186.77,23.16,268.1,1.37,51.6,0.66,0.02,0.11,2.15,2.8,111.35,2.79,1.1647,0.632,16.82,15.014,26.402,29.692,27.485,27.872,37.494,33.629
AT-31,506.71,278.73,1.24,1.17,0.98,219.01,5.92,187.12,21.28,260.63,1.8,51.96,2.62,0.09,0.42,2.3,4.03,108.23,4.38,1.1511,0.6277,17.813,16.091,26.545,29.909,27.909,27.925,37.106,33.481
AT-32,544.58,225.69,2.87,1.07,0.91,237.57,8.04,208.66,22.28,262.9,1.36,62.42,0.8,0.07,0.53,6,14.01,126.55,6.34,1.1544,0.6248,17.566,16.332,27.878,30.194,25.313,26.339,38.193,33.468
AT-33,520.61,270.8,5.43,1.4,1.12,246.52,18.1,196.59,22.37,256.43,1.09,67.08,1.68,0.03,0.37,6.53,19.81,122.48,13.3,1.1371,0.6132,17.242,16.215,28.916,30.338,20.133,21.04,41.168,33.413
AU-17,522.83,236.91,0.49,1.11,0.84,320.31,9.72,185.92,18.96,263.71,2.35,72.24,0.81,0.09,0.22,2.42,8.8,106.88,8.57,1.1661,0.6181,15.833,14.919,29.242,30.462,20.798,21.541,40.156,33.699
AU-19,518.11,262.4,3.07,1.29,1.16,338.57,16.04,205.77,0,0,0,35.39,0.64,0.09,0.28,10.93,18.7,110.01,10.06,1.1563,0.6136,15.795,15.152,28.157,29.549,20.147,20.512,41.57,33.664
AU-20,567.53,248.88,1.44,1.37,1.03,361.83,15.49,168.1,0,0,0,38.35,1.55,0.12,0.17,13.02,17.28,122.41,10.46,1.1407,0.615,14.913,13.715,27.604,28.688,21.377,21.052,40.774,32.883
AU-21,526.35,256.97,0.67,1.37,1.1,399.12,13.01,168.87,20.27,264.98,2.08,63.31,1.3,0.05,0.33,14.04,16.6,110.69,9.39,1.1342,0.6157,15.137,13.982,28.434,29.994,23.68,23.345,38.104,32.976
AU-22,507.03,245.68,1.66,1.17,0.99,379.19,14.36,200.68,20.15,257.54,2.24,63.1,2.05,0.1,0.32,12.74,16.33,88.46,9.35,1.1324,0.6099,14.726,13.871,28.309,29.917,23.871,23.183,37.683,32.375
AU-23,559.32,235.9,2.59,1.43,1.3,322.11,23.99,184.44,0,0,0,42.77,1.03,0.19,0.45,13.93,33.91,98.15,13.21,1.1243,0.6164,15.001,14.007,27.458,29.426,21.036,21.232,41.76,33.487
AU-24,492.92,240.32,8.48,1.57,1.42,282.13,25.31,213.01,20.97,269.08,1.17,50.56,0.89,0.28,0.26,9.92,35.23,94.5,17.51,1.1405,0.6096,15.364,13.92,27.655,29.132,20.789,21.308,42.199,33.911
AU-25,445.88,201.66,6.9,1.62,1.49,244.39,17.5,173.2,21.11,280.85,0.52,32.45,0.45,0.04,0.09,2.6,30.86,103.46,14.2,1.1272,0.6123,15.535,13.682,26.22,28.493,21.353,21.499,42.931,33.705
AU-26,470.89,234.96,1.33,1.56,1.35,251.17,8.96,181.14,0,0,0,34.69,1.02,0.1,0.35,1.79,10.84,103.86,6.94,1.1212,0.6194,16.109,14.173,27.932,29.96,23.349,23.795,39.392,33.59
AU-27,477.29,252.58,1.22,1.48,0.93,240.36,6.51,212.28,21.71,266.98,3,53.33,0.9,0.07,0.23,9.04,13.35,87.91,5.29,1.1498,0.6211,16.509,15.031,28.017,30.47,26.586,25.974,36.092,33.617
AU-28,493.46,247.51,2.51,1.37,1.07,222.17,6.99,209.08,21.05,273.08,1.54,55.58,0.52,0.1,0.38,2.58,8.45,96.56,5.32,1.1586,0.6261,16.532,14.798,26.834,29.55,27.672,27.159,36.467,33.384
AU-29,504.1,273.95,2.9,1.15,0.84,218.06,5.87,198.79,20.03,248.65,3.56,57.08,0.25,0.02,0.09,0.91,3.6,110.99,4.87,1.1645,0.6257,17.583,16.019,26.562,29.256,27.185,27.444,37.696,33.582
AU-30,561.3,298.84,2.44,1.18,0.99,220.2,6.91,197.25,20.75,262.7,2.06,55,1.81,0.07,0.4,0,5.29,104.09,6.22,1.1583,0.6354,16.922,15.561,27.297,30.161,27.567,27.471,36.704,33.602
AU-31,517.09,256.93,1.51,1.18,1.04,223.29,5.82,194.55,21.03,253.39,2.28,53.85,0.48,0.09,0.51,1.43,5.86,121.61,4.7,1.1556,0.6285,17.622,15.96,28.559,30.735,27.134,27.207,35.613,33.239
AU-32,531.23,251.92,2.65,1.02,0.87,240.59,9.51,171.16,21.82,263.63,1.97,57.98,0.29,0.02,0.12,6.53,13.06,127.73,7.92,1.1518,0.6187,17.132,15.442,28.871,30.354,24.206,24.029,36.962,33.056
AU-33,503.26,243.11,1.02,1.09,0.88,259.86,6.76,169.74,22.92,256.88,1.38,58.82,0.98,0.05,0.4,6.25,9.02,105.45,5.33,1.1518,0.6227,16.841,15.466,28.185,29.816,23.307,23.337,38.409,32.885
AV-17,513.96,253.69,2.23,1.43,1.18,357.04,18.1,213.73,19.05,263.26,2.82,63.94,0.21,0.11,0.04,4.06,27.57,103.15,13.99,1.1276,0.6173,17.75,17.077,28.993,29.986,19.904,20.327,40.966,33.464
AV-18,493.17,226.81,1.28,1.02,0.88,320.25,13.53,167.93,18.67,260.42,2.76,67.08,0.29,0.21,0.04,5.38,22.17,93.87,11.59,1.1609,0.6161,15.886,15.046,28.501,30.075,20.621,21.363,41.247,33.754
AV-19,499.52,254.38,3.33,1.38,1.26,315.18,16.33,159.48,19.07,251.32,2.41,69.89,0.57,0.1,0.26,2.64,24.78,120.17,11.31,1.1562,0.6144,15.527,15.128,29.213,30.631,19.644,20.664,41.478,33.783
AV-20,505.21,228.91,1.34,1.08,0.86,341.3,7.61,175.58,18.85,261.12,3.11,66.85,1.61,0.18,0.16,6,10.29,122.26,5.45,1.1608,0.6116,15.257,14.777,27.492,28.721,21.62,21.616,40.753,33.226
AV-21,499.1,254.63,1.36,1.33,1,377.69,9.02,210.68,18.42,253.83,2.72,71.53,0.79,0.06,0.21,3.11,16.86,125.66,7.09,1.1478,0.6111,14.755,13.681,27.781,29.442,23.927,23.264,38.162,32.908
AV-22,526.41,233.71,0.3,1.23,1.08,375.93,16.64,196.54,20.31,267.68,1.93,67.71,0.39,0.16,0.46,4.39,20.04,107.28,11.62,1.1237,0.6195,15.181,14.148,27.801,29.62,25.045,23.576,36.809,32.448
AV-23,518.82,198.36,1.97,1.29,1.1,369.74,19.44,219.77,0,0,0,66.53,0.65,0.21,0.32,8,29.57,90.38,13.37,1.121,0.6123,14.324,13.473,28.115,29.619,23.215,22.013,37.855,32.336
AV-24,519.34,216.65,5.01,1.56,1.44,324.98,29.96,194.12,19.49,257.13,2.5,31.99,0.58,0.37,0.44,2.2,39.75,96.75,22.25,1.1348,0.6142,14.888,13.61,27.883,29.308,22.117,21.53,40.009,32.894
AV-25,464.81,230.39,1.17,1.27,0.99,338.68,17.76,192.01,20.6,263.34,2.26,40.56,0.81,0.04,0.55,12.75,23.57,103.71,10.45,1.1422,0.6092,15.305,14.069,28.146,29.535,23.364,22.393,38.391,32.623
AV-26,453.52,236.69,5.69,1.71,1.46,249.64,16.32,198.92,20.02,255.51,2.98,35.95,1.17,0.12,0.22,9.47,33.89,93.43,11.6,1.1149,0.6147,15.445,13.539,27.465,29.085,20.301,20.575,42.266,33.458
AV-27,484.6,255.49,1.28,1.43,1.12,246.58,9.11,165.6,19.86,263.02,2.73,37.65,1.02,0.11,0.19,7.44,11.38,111.52,7.74,1.1416,0.62,15.926,14.256,28.457,30.327,23.925,23.822,37.704,33.125
AV-28,477.31,233.15,0.68,1.04,0.95,245.16,6.87,179.13,20.42,263.92,1.73,58.65,1.39,0.04,0.26,3.08,6.81,108.93,6.06,1.1546,0.6264,16.207,14.276,28.37,30.28,25.298,25.075,36.406,33.229
AV-29,484.7,211.76,0.53,1.46,1.18,250.72,9.96,196.56,0,0,0,58.38,0.89,0.06,0.09,1.98,15.65,97.53,7.11,1.1307,0.6238,16.089,14.839,27.51,29.864,23.329,23.938,40.202,33.692
AV-30,491.42,241.86,3.46,1.16,1.01,227.02,4.88,209.54,21.3,264.81,2.03,57.51,0.46,0.02,0.21,3.05,4.25,103.47,3.1,1.1661,0.6253,16.541,14.978,28.213,29.967,23.591,24.33,38.705,33.604
AV-31,503.51,250.78,2.38,1.23,1.1,227.59,6.04,211.48,20.57,267.01,1.23,57.28,1.7,0.12,0.32,3.51,5.78,105.83,4.75,1.1597,0.6275,16.699,15.288,28.84,30.841,24.978,24.846,36.618,33.396
AV-32,494.75,255.1,4.78,1.11,0.87,238.58,6.55,222.83,21.04,255.52,2.34,57.5,2.33,0.03,0.31,3.58,10.51,120.66,4.39,1.1554,0.6221,17.028,15.466,29.538,30.509,24.163,23.96,36.108,32.942
AV-33,525.49,217.18,1.99,1.23,0.79,254.98,6.56,205.31,20.17,268.45,1.88,58.73,3.15,0.04,0.51,3.73,7.76,114,5.57,1.1469,0.6154,17.183,16.148,28.396,29.896,23.047,22.141,37.902,32.808
AV-34,501.66,249.43,3.79,1.4,1.01,253.07,7.31,182.84,20.06,265.81,1.76,59.69,3.51,0.04,0.44,1.82,9.39,95.17,5.69,1.1382,0.6187,17.007,15.442,28.386,29.507,22.737,21.807,37.962,32.528
AW-16,519.26,309.25,2.23,1.35,0.98,366.37,15.76,190.48,17.79,258.65,1.85,62.99,1.2,0.12,0.22,3.09,18.34,117.94,13.63,1.1517,0.6129,17.007,15.962,28.688,29.895,19.559,19.881,41.537,33.593
AW-17,542.74,293.34,4.34,1.39,1.23,322.13,13.71,189.78,19.19,261.76,3.26,60.41,0.57,0.16,0.13,3.75,17.24,98.37,12.69,1.1399,0.6223,17.148,16.551,28.329,30.203,21.221,21.902,40.836,33.7
AW-18,461.59,240.08,4.94,1.38,1.22,306.32,13.77,191.18,17.48,255.38,2.55,65.01,0.8,0.06,0.3,5.46,17.26,101.97,11.67,1.1505,0.6203,16.005,15.275,27.589,29.97,22.565,23.478,40.982,33.811
AW-19,512.53,260.06,1.62,1.37,1.17,328.23,15.18,190.46,18.6,278.44,1.21,70.71,1.48,0.17,0.25,2.37,24.84,129.68,10.95,1.1496,0.6169,15.069,14.144,26.908,28.869,23.039,22.681,40.338,32.957
AW-20,502.38,198.31,0.68,1.41,1.19,364.33,13.95,191.67,18.62,264.79,1.24,69.41,1.29,0.05,0.19,3.54,15.54,120.88,11.01,1.1296,0.6139,14.461,13.77,27.172,29.331,23.48,23.134,39.487,33.253
AW-21,483.31,244.44,0.91,1.29,0.84,371.63,10.17,147.13,19.27,253.27,3.18,69.18,1.99,0.16,0.12,3.6,20.99,100.45,7.48,1.1349,0.6133,14.41,13.684,27.867,29.948,25.563,24.311,36.554,32.569
AW-22,577.43,184.64,1.14,1.19,0.99,386.48,10.98,167.89,0,0,0,69.46,0.73,0.2,0.19,2.72,13.1,107.93,7.33,1.1425,0.6154,14.402,13.469,27.267,29.448,26.732,25.019,36.185,32.493
AW-23,515.84,258.2,2.13,1.11,1,350.34,18.34,189.1,19.41,272.51,1.56,62.26,1.25,0.42,0.12,1.85,21.38,94.97,14.06,1.1468,0.6088,14.808,13.792,26.644,28.5,23.393,22.363,39.748,32.733
AW-24,479.11,248.54,1.8,1.22,0.96,341.7,17.43,172.89,18.71,256.7,1.73,54.38,1.58,0.03,0.12,16.44,18.08,125.91,12.73,1.1541,0.6091,14.902,14.024,26.364,28.468,25.921,23.464,37.887,32.279
AW-25,495.38,242.98,2.42,1.03,0.88,328.7,14.82,181.29,18.9,257.18,2.05,59.04,1.86,0.12,0.34,2.71,26.64,74.54,8.54,1.1394,0.6053,14.377,13.064,26.073,28.237,24.085,22.704,39.842,32.938
AW-26,498.1,234.22,7.98,1.68,1.58,241.69,17.52,174.93,20.84,242.27,5.1,35.05,1.32,0.1,0.34,5.6,25.01,102.89,13.54,1.1117,0.6133,15.411,13.768,27.1,29.421,22,22.503,41.562,33.731
AW-27,492.59,252.07,2.55,1.31,1.07,236.58,6.58,188.09,19.98,258.91,3.65,49.8,0.37,0.05,0.15,10.84,11.18,99.61,4.72,1.1626,0.6282,15.925,13.988,27.869,30.301,25.754,25.865,37.052,33.452
AW-28,496.75,258.54,0.63,1.06,0.94,243.7,7.64,186.88,21.39,260.6,4.52,61.23,1.77,0.21,0.24,1.79,9.01,119.44,6.41,1.1522,0.6243,15.923,14.206,28.341,30.148,23.84,23.997,38.067,33.27
AW-29,469.22,241.64,1.05,1.01,0.92,261.61,9.71,183.62,21.27,262.93,1.43,59.46,0.61,0.1,0.08,2.15,12.55,109.58,7.27,1.1389,0.6197,15.544,14.345,28.476,29.972,21.177,21.665,40.25,33.392
AW-30,466.6,249.37,4.76,1.34,1.19,246.58,7.85,213.11,20.89,259.95,2.07,55.25,1.07,0.15,0.35,4.07,9.43,103.84,6.22,1.1492,0.6165,15.966,14.747,28.223,29.66,21.5,22.016,40.023,33.601
AW-31,488.23,253.81,3.79,1.19,0.94,255.11,7.17,210.22,19.68,256.39,3.41,59.31,2.13,0.07,0.4,1.99,10.8,107.64,5.57,1.1603,0.6147,16.198,15.016,29.162,30.384,22.984,23.225,37.988,33.483
AW-32,508.81,259.98,2.88,1.36,1.1,273.99,9.43,207.1,20.1,275.41,2.26,61.15,1.83,0.03,0.17,2.85,12.34,114.79,8.15,1.1512,0.6171,16.383,16.057,29.669,30.814,24.255,23.269,35.984,32.249
AW-33,528.24,239.98,4.7,1.4,1.04,266.99,10.74,198.09,20.22,280.9,2.03,59.62,3.16,0.03,0.31,3.46,8,113.09,8.64,1.1561,0.6156,16.521,15.673,28.783,30.284,23.678,22.927,37.356,33.014
AW-34,507.79,259.08,3.77,1.38,1.14,262.39,11.48,215.62,20.93,273.36,1.52,62.22,2.52,0.06,0.53,2.98,14.71,101.53,8.44,1.1391,0.6143,15.332,14.239,26.429,29.695,24.617,22.905,39.409,32.878
AX-17,590.72,272.49,3.43,1.41,1.25,373.77,20.15,220.74,17.92,262.68,4.51,61.53,2.3,0.09,0.15,2.74,34.85,91.13,15.48,1.1052,0.6193,16.731,16.042,28.82,30.022,21.439,21.382,39.403,33.122
AX-18,483.6,257.24,4.83,1.13,0.95,326.24,10.28,193.97,18.18,273.97,2.11,62.73,2.34,0.15,0.25,2.82,14.09,81.11,7.89,1.1245,0.6187,16.759,16.354,28.128,29.983,23.025,22.982,39.397,33.331
AX-19,520.38,260.94,1.2,1.07,0.94,305.19,10.58,180.47,17.54,255.77,3.28,66.84,2.67,0.1,0.32,6.31,9.94,114.48,8.32,1.1563,0.6189,14.511,13.586,26.734,28.691,22.704,23.024,41.238,33.438
AX-20,524.13,268.75,1.78,1.25,0.96,339.52,15.2,158.88,18.08,267.42,2.38,68.45,2.8,0.06,0.41,3.32,24.07,132.59,11.14,1.1464,0.6136,14.938,14.075,27.57,29.251,23.815,22.733,38.408,32.547
AX-21,529.18,103.5,0.25,1.28,0.69,381.1,12.48,185.17,19.28,266.11,2.58,69.45,2.53,0.13,0.26,3.63,13.42,97.55,8.73,1.1272,0.6189,14.523,14.154,27.921,29.906,24.173,24.048,38.402,33.606
AX-22,504.19,233.09,1.76,1.38,1.2,359.34,14.82,182.58,0,0,0,68.6,1.6,0.22,0.23,4.35,12.81,114.71,12.37,1.1392,0.621,14.023,13.174,27.375,29.524,28.456,25.482,34.402,32.143
AX-23,507.19,216.39,1.36,1.36,1,353.18,13.93,176.43,18.79,269.31,2.04,64.83,0.92,0.37,0.19,2.66,12.52,101.5,9.41,1.1323,0.6203,14.314,13.422,26.404,28.922,26.542,24.491,37.211,32.528
AX-24,471.23,239.03,1.49,1.05,0.87,345.36,11.78,234.07,18.3,254.42,3.57,67.54,1.29,0.03,0.15,3.29,21.37,109.29,8.58,1.1448,0.6132,15.021,13.828,25.759,27.902,25.923,23.883,38.479,32.578
AX-25,505.81,257.4,0.59,1.11,0.84,370.76,16.81,191.29,19.43,271.2,1.74,64.22,1.08,0.03,0.14,4.56,25.07,98.17,10.35,1.1356,0.6068,15.354,14.216,27.973,29.563,23.36,22.582,38.325,32.728
AX-27,557.7,261.47,1.87,1.39,1.18,242.17,12.03,173.68,0,0,0,39.94,2.1,0.03,0.22,7.38,17.9,119.76,11.18,1.1302,0.623,15.142,13.654,27.561,29.756,23.287,23.916,39.465,33.673
AX-28,481.07,255.96,0.96,1.11,0.94,254.79,8.6,178.33,19.99,264.24,2.15,55.98,2.02,0.11,0.16,5.25,8.68,113.61,7.31,1.1547,0.623,15.659,13.922,28.632,29.926,22.097,22.923,39.773,33.516
AX-29,491.19,239.47,1.29,1.4,1.04,263.49,7.55,192.28,22.09,266.25,1.47,60.44,0.96,0.18,0.25,2.33,11.77,126.26,6.73,1.1586,0.6148,14.921,13.654,28.964,29.979,21.127,20.99,39.499,32.978
AX-30,521.45,287.2,4.07,1.35,1.06,276.08,8.04,222.35,21.19,272.27,2.94,60.26,0.93,0.11,0.11,3.57,11.33,102.93,6.31,1.1546,0.6113,14.876,13.559,28.399,29.918,23.044,22.317,38.365,32.923
AX-31,477.35,250.78,4.38,1.37,0.94,276.47,8.67,211.05,19.75,266.24,2.06,59.2,1.43,0.35,0.35,3.95,10.96,108.26,6.51,1.1572,0.6145,15.008,14.712,28.898,30.353,22.876,22.168,37.875,33.467
AX-32,470.43,243.38,1.31,1.11,0.93,288.73,13.42,236.3,21.19,287.57,1.51,63.37,2.23,0.02,0.33,3.94,28.63,113.73,12.63,1.1423,0.6127,15.134,14.329,28.672,30.684,24.075,23.265,37.47,33.241
AX-33,488.15,243.77,2.12,1.36,1.02,300.49,11.52,223.26,20.48,273.86,2.16,64.62,3.43,0.05,0.11,2.7,20.64,82.28,10.92,1.1505,0.6096,14.966,14.48,28.642,30.757,23.663,23.268,37.86,33.305
AX-34,494.78,267.59,3.48,1.37,0.99,275.59,8.91,187.66,21.91,285.63,1.29,62.01,2.68,0.07,0.31,3.43,6.99,108.99,7.07,1.1616,0.6115,15.518,15.354,28.467,30.747,23.985,23.195,38.036,33.192
AX-35,477.53,244.1,1.41,1.26,1.03,280.89,6.87,222.88,21.55,257.4,2.28,57.68,1.06,0.07,0.55,2.41,8.38,112.42,5.19,1.1659,0.6106,15.756,15.33,28.085,30.063,25.239,23.318,37.147,32.645
AY-16,522.68,26.24,0.46,1.23,0.3,476.05,22.63,190.14,0,0,0,0,1.59,0.04,0.31,0,26.77,107.94,17.26,0,0,0,0,0,0,0,0,0,0
AY-17,587.95,280.75,2.84,1.5,1.18,390.76,17.49,192.25,18.76,247.15,3.09,63.14,2.49,0.2,0.23,2.45,48.22,70.56,11.96,1.1157,0.616,14.814,13.85,27.612,28.35,22.696,21.353,38.684,32.24
AY-18,520.86,263.73,1.24,1.13,0.92,316.01,8.39,194.18,16.97,259.43,3.12,64.12,3.97,0.1,0.28,3.04,12.03,91.27,6.76,1.1391,0.62,15.399,15.013,27.874,29.792,23.956,23.02,38.708,32.988
AY-19,512.85,209.61,0.46,1.04,0.83,313.85,8.33,176.7,16.28,267.92,3.14,71.94,4.68,0.19,0.28,4.07,8.8,112.93,5.76,1.1583,0.6173,14.619,14.042,28.042,29.941,25.903,25.09,36.877,32.488
AY-20,547.1,271.7,1.3,1.34,1.14,340.33,14.68,136.9,16.83,279.33,2.36,63.71,5.67,0.15,0.64,4.15,31.91,130.19,10.07,1.1334,0.6135,14.243,13.579,27.57,29.301,24.584,23.181,37.681,32.684
AY-23,534.22,188.15,1.35,1.25,1.04,366.31,16.23,204.93,18.22,263.55,2.33,62.48,1.39,0.21,0.11,4.5,22.91,104.19,11.16,1.1124,0.6183,14.165,13.124,27.057,29.19,23.859,22.987,39.221,33.049
AY-27,478.41,268.76,3.47,1.34,1.21,244.42,10.29,180.87,19.75,277.54,1.6,50.1,1.49,0.02,0.24,3.71,11.77,113.23,9.06,1.1686,0.6223,15.006,13.353,28.358,29.805,22.943,23.096,38.95,33.127
AY-28,473.68,241.82,3.19,1.34,1.13,257.7,7.51,209.74,20.66,277.23,1.33,61.75,0.56,0.08,0.45,4.74,10.29,120.17,6.17,1.153,0.6171,15.432,14.228,28.236,29.733,22.136,22.245,39.754,33.239
AY-29,502.17,269.92,1.01,1.28,1.07,307.98,15.65,224.82,20.24,265.27,3.37,65.17,0.39,0.11,0.27,3.2,33.96,116.13,14.92,1.143,0.6139,15.199,14.669,26.524,28.266,23.981,22.074,39.083,32.268
AY-30,463.43,248,1.67,1.22,1.03,309.41,10.24,237.49,19.3,241.8,4.33,62.89,1.05,0.37,0.25,5.02,22.24,100.23,9.15,1.136,0.6153,15.12,15.439,27.601,29.365,24.733,23.435,37.848,32.642
AY-31,485.09,260.13,3.07,1.43,1.24,310.75,17.55,206.35,21.06,269.12,1.66,63.5,0.59,0.05,0.18,3.49,26.71,116.87,15.44,1.1495,0.6118,15.097,15.171,28.293,30.426,25.703,24.139,36.297,32.754
AY-32,593.2,86.51,0.25,1.35,0.71,405.38,30.5,177.07,0,0,0,0,0.75,0.02,0.06,0,43.2,113.22,19.52,0,0,0,0,0,0,0,0,0,0
AY-33,491.12,217.8,3.62,1.48,1.26,333.63,25.67,215.04,21.06,270.5,1.96,63.84,1.58,0.13,0.18,7.93,49.71,96.53,22.02,1.1517,0.6204,15.665,15.783,27.942,31.119,22.715,23.162,40.187,33.811
AY-34,488.99,261.66,2.4,1.4,1.16,299.4,10.23,229.08,20.68,260.45,2.3,63.43,1.64,0.01,0.03,5.59,16.67,111.89,8.27,1.1461,0.6149,15.97,16.458,28.329,31.147,23.565,23.936,38.951,33.647
AY-35,492.77,177.25,0.43,1.36,1.06,373.17,22.3,256.49,20.64,261.32,1.98,67.74,2.4,0.1,0.11,5.4,60.58,102.95,20.49,1.1428,0.6197,17.18,17.817,28.611,30.637,22.329,22.297,39.48,33.551
AZ-18,537.23,97.64,1.47,1.52,1.16,436.53,27.83,179.87,0,0,0,67.02,2.12,0.16,0.04,2.72,51.02,98.99,17.86,1.1082,0.6187,14.234,13.251,27.574,28.402,23.299,21.741,38.124,31.688
AZ-19,497.47,267.83,3.1,1.53,1.18,306.9,11.14,175.73,16.61,292.2,2.36,66.18,2.49,0.2,0.35,4.51,15.12,91.75,9.09,1.1593,0.6167,14.293,13.79,28.505,30.486,24.028,23.154,37.91,32.881
AZ-28,500.51,284.15,4.78,1.04,0.89,258.05,9.32,190.12,20.01,267.32,3.07,58.64,1.18,0.09,0.37,5.52,12.67,125.42,6.51,1.1668,0.6184,14.511,13.271,27.656,29.611,22.497,22.08,39.835,33.125
AZ-29,489.87,240.76,1.33,1.19,1.03,318.7,18.2,183.54,22.29,290.88,3.89,65.82,0.66,0.17,0.11,4.02,41.47,147.65,17.24,1.1236,0.6153,15.129,14.71,27.188,29.591,23.812,23.393,39.446,33.065
AZ-30,485.29,76.83,0.18,1.24,0.88,438.32,24.6,196.93,0,0,0,69,0.16,0.19,0.25,2.12,48.17,103.54,20.85,1.0972,0.6207,15.357,14.716,27.718,28.755,23.096,21.68,38.399,31.919
AZ-31,607.64,223.65,2.23,1.33,1.18,366.61,18.95,203.44,0,0,0,66.03,0.9,0.21,0.34,7.34,23.22,100.1,14.98,1.1144,0.622,15.349,14.71,28.129,30.936,25.003,24.191,37.451,32.827
AZ-32,538.85,156.34,0.24,1.37,0.97,374.76,21.67,162.44,0,0,0,70.13,2.35,0.04,0.36,2.09,26.93,120.31,15.77,1.1083,0.6186,14.565,13.81,27.904,31.089,23.911,23.577,38.585,33.716
AZ-33,538.39,74.25,0.31,1.46,0.82,434.12,21.18,190.69,0,0,0,0,3.19,0.12,0.42,0,40.25,99.93,17.47,0,0,0,0,0,0,0,0,0,0
AZ-34,615.46,190.68,0.87,1.19,1,390.65,23.72,178.45,0,0,0,70,2.78,0.03,0.48,2.24,37.32,109.23,17.72,1.1148,0.6283,15.884,15.326,28.624,31.916,23.739,23.906,38.511,33.43
AZ-35,462.08,174.46,1.68,1.4,1.26,410.24,18.72,192.71,19.9,279.48,1.08,60.53,1.05,0.03,0.35,9.67,30.6,125.57,13.25,1.1306,0.623,15.196,15.141,28.35,31.472,23.123,23.56,39.153,33.973
BA-18,549.69,115.48,0.32,1.2,0.97,441.49,34.01,175.87,18.63,279.85,1.96,61.2,3.36,0.16,0.23,1.27,54.99,106.92,20.26,1.0962,0.6227,14.139,13.751,27.622,29.085,23.162,21.69,38.65,31.87
